file_name,plate_x,plate_z,sz_top,sz_bot,release_speed,effective_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,release_extension,pfx_x,pfx_z,stand,p_throws,pitch_class,zone
pitch322.mp4,-0.37,1.6,3.7,1.72,95.5,94.6,2551.0,1.0,54.37,6.55,6.1,1.04,1.43,R,L,strike,13.0
pitch323.mp4,0.44,1.9,3.5,1.68,90.5,90.9,2171.0,-1.46,53.93,5.71,6.6,-0.87,1.27,R,R,strike,9.0
pitch325.mp4,0.8,2.15,3.8,1.72,96.8,98.4,2177.0,-1.21,53.43,5.94,7.1,-0.25,1.47,R,R,strike,9.0
pitch326.mp4,0.65,2.92,3.65,1.64,91.7,90.9,2375.0,-2.0,54.63,5.8,5.9,-0.52,1.52,R,R,strike,6.0
pitch327.mp4,-0.91,3.33,3.44,1.66,95.5,94.7,2199.0,-2.36,54.54,5.82,6.0,-0.57,1.37,R,R,ball,11.0
pitch329.mp4,-0.16,3.39,3.56,1.58,91.9,91.0,2387.0,2.35,54.21,5.5,6.3,0.7,1.77,R,L,strike,2.0
pitch330.mp4,-1.26,4.64,3.5,1.71,95.7,95.6,2037.0,-1.88,54.21,5.89,6.3,-1.01,1.31,L,R,ball,11.0
pitch332.mp4,0.56,2.25,3.2,1.56,93.2,93.1,2336.0,-1.67,54.08,5.73,6.4,-0.71,1.31,R,R,strike,6.0
pitch333.mp4,-0.42,1.71,3.26,1.48,92.2,92.6,2354.0,-1.97,54.04,5.88,6.5,-0.2,1.35,R,R,strike,7.0
pitch334.mp4,1.21,3.0,3.63,1.66,96.5,96.5,2121.0,-1.17,54.17,6.15,6.3,-1.05,1.28,L,R,ball,12.0
pitch335.mp4,1.19,3.21,3.49,1.62,92.7,91.8,2252.0,-1.85,54.51,5.87,6.0,-0.42,1.55,R,R,ball,12.0
pitch336.mp4,-0.49,2.2,3.17,1.34,98.5,100.4,2612.0,-1.4,52.98,6.1,7.5,-0.17,1.44,L,R,strike,4.0
pitch338.mp4,-0.58,3.8,3.29,1.65,94.5,93.6,2220.0,0.22,54.9,6.22,5.6,0.61,1.3,R,L,ball,11.0
pitch339.mp4,1.12,3.32,3.4,1.54,93.5,93.8,2231.0,2.05,54.14,6.28,6.4,1.12,1.25,R,L,ball,12.0
pitch340.mp4,1.13,2.91,3.18,1.43,95.6,96.1,2149.0,-1.21,53.75,6.06,6.8,-0.81,1.25,R,R,ball,12.0
pitch342.mp4,-0.69,2.07,3.44,1.54,94.0,94.3,2241.0,-1.4,54.31,5.71,6.2,-0.32,0.98,L,R,strike,7.0
pitch343.mp4,-0.51,2.76,3.28,1.52,91.3,91.1,2311.0,2.62,53.89,5.96,6.6,0.75,1.54,R,L,strike,1.0
pitch345.mp4,-0.69,2.34,3.58,1.75,93.5,94.0,2343.0,-0.95,53.85,6.35,6.7,-0.2,1.51,R,R,strike,4.0
pitch347.mp4,-0.45,4.58,3.46,1.65,93.5,94.0,2413.0,-2.64,53.92,5.74,6.6,-0.58,1.25,L,R,ball,11.0
pitch349.mp4,0.72,2.54,3.42,1.61,91.2,93.1,2081.0,2.01,53.74,6.57,6.8,0.28,0.91,R,L,strike,6.0
pitch351.mp4,-1.3,3.42,3.95,1.93,93.2,93.3,2095.0,1.59,54.14,5.77,6.4,0.63,1.09,R,L,ball,11.0
pitch353.mp4,-0.78,2.13,3.48,1.55,94.0,93.4,2338.0,1.13,54.34,6.28,6.2,1.09,1.47,R,L,strike,7.0
pitch355.mp4,0.25,1.44,3.53,1.63,95.2,94.9,2050.0,-1.87,54.14,6.2,6.4,-0.78,1.28,R,R,ball,14.0
pitch356.mp4,-0.29,2.02,3.38,1.52,95.0,95.9,2211.0,1.65,53.51,6.41,7.0,0.66,1.37,R,L,strike,7.0
pitch358.mp4,-0.83,3.92,3.56,1.76,96.5,97.2,2593.0,-1.18,53.75,6.16,6.8,-0.46,1.47,R,R,ball,11.0
pitch361.mp4,-1.35,1.57,4.0,1.92,97.1,96.1,2382.0,2.68,54.31,5.94,6.2,1.14,1.16,R,L,ball,13.0
pitch362.mp4,-0.03,1.96,3.53,1.58,94.4,94.2,2302.0,2.4,53.77,5.28,6.7,0.6,1.56,R,L,strike,8.0
pitch364.mp4,1.51,2.35,3.11,1.32,96.7,96.8,2113.0,-1.88,53.98,5.85,6.5,-0.67,1.38,L,R,ball,12.0
pitch365.mp4,0.36,1.63,3.46,1.53,97.8,97.4,2333.0,-0.92,54.39,6.43,6.1,-0.73,1.69,L,R,strike,9.0
pitch366.mp4,1.07,3.22,3.4,1.56,91.7,92.3,2319.0,-1.92,53.86,6.39,6.6,0.0,1.17,R,R,ball,12.0
pitch367.mp4,0.78,3.0,3.23,1.51,95.9,95.7,2254.0,-1.65,53.8,5.66,6.7,-0.72,1.73,L,R,strike,3.0
pitch368.mp4,-0.78,2.21,3.39,1.71,94.3,94.9,2076.0,-1.35,53.8,5.48,6.7,-0.47,1.43,L,R,strike,7.0
pitch369.mp4,-0.45,2.27,3.36,1.53,96.7,96.7,2120.0,-1.64,54.03,5.71,6.5,-0.99,1.31,R,R,strike,4.0
pitch370.mp4,0.98,2.4,3.58,1.72,91.0,91.1,2321.0,2.64,53.91,5.77,6.6,1.0,1.06,R,L,ball,14.0
pitch371.mp4,-0.9,2.33,3.7,1.69,92.4,93.1,2469.0,-3.24,53.71,5.41,6.8,-0.64,1.15,R,R,ball,13.0
pitch374.mp4,0.43,1.61,3.26,1.47,93.7,95.8,2175.0,-1.92,52.88,5.85,7.6,-0.73,1.49,R,R,strike,9.0
pitch375.mp4,-0.16,2.99,3.5,1.57,96.1,95.9,2266.0,-1.72,54.15,5.94,6.3,-0.74,1.27,L,R,strike,2.0
pitch377.mp4,1.19,2.29,3.41,1.74,98.7,99.3,2384.0,-1.08,53.78,6.2,6.7,-0.52,1.52,R,R,ball,14.0
pitch378.mp4,-1.13,5.14,3.41,1.63,90.2,90.6,1935.0,-1.22,53.79,6.15,6.7,-0.83,1.38,L,R,ball,11.0
pitch379.mp4,-2.16,3.52,3.28,1.57,94.7,94.8,2027.0,-1.75,54.02,5.74,6.5,-1.07,1.3,L,R,ball,11.0
pitch380.mp4,0.59,2.12,2.9,1.47,92.6,92.7,2482.0,-2.19,54.07,5.7,6.4,-0.9,1.38,L,R,strike,6.0
pitch381.mp4,0.19,1.93,3.27,1.62,92.8,92.3,2479.0,-1.08,54.15,5.77,6.3,-1.21,1.24,L,R,strike,8.0
pitch382.mp4,-1.16,2.38,3.77,1.76,96.0,97.6,2413.0,-2.11,52.71,4.77,7.8,-1.4,1.03,R,R,ball,13.0
pitch384.mp4,1.04,3.12,3.47,1.65,94.6,96.4,2587.0,-1.55,53.16,6.19,7.3,0.11,1.34,L,R,ball,12.0
pitch385.mp4,0.79,1.94,3.47,1.66,95.6,96.5,2442.0,-1.96,53.78,6.38,6.7,-0.28,1.23,R,R,strike,9.0
pitch386.mp4,0.8,2.3,3.26,1.53,92.6,92.3,2415.0,-2.65,54.34,5.91,6.2,-0.44,1.01,R,R,strike,6.0
pitch388.mp4,-0.17,3.09,3.48,1.63,93.5,94.7,2541.0,-1.65,53.55,5.66,7.0,-0.34,1.06,R,R,strike,2.0
pitch391.mp4,0.99,2.89,3.25,1.5,93.1,93.8,2370.0,-1.92,53.81,5.86,6.7,-0.65,1.36,L,R,ball,12.0
pitch392.mp4,-1.26,4.0,3.39,1.46,96.0,95.5,2404.0,-1.7,54.37,6.4,6.1,-0.48,1.48,L,R,ball,11.0
pitch393.mp4,0.43,1.63,3.63,1.7,96.2,97.5,2416.0,-2.13,53.24,5.64,7.3,-0.93,1.45,L,R,strike,9.0
pitch396.mp4,0.97,1.77,3.49,1.58,96.7,99.4,1844.0,-0.51,52.75,5.93,7.7,-0.39,1.27,R,R,ball,14.0
pitch397.mp4,-0.72,2.27,3.3,1.58,93.9,94.8,1992.0,-2.03,53.41,5.34,7.1,-0.65,1.2,R,R,strike,4.0
pitch398.mp4,0.25,3.05,2.91,1.35,93.0,93.0,2206.0,-1.26,54.01,6.13,6.5,-0.4,1.61,L,R,ball,12.0
pitch399.mp4,-0.68,3.48,3.44,1.7,91.8,91.1,2484.0,-1.21,54.47,6.09,6.0,-0.82,1.69,L,R,strike,1.0
pitch401.mp4,-1.63,2.73,4.13,1.95,94.1,94.8,2245.0,-2.23,53.83,5.42,6.7,-0.88,1.14,R,R,ball,13.0
pitch402.mp4,-0.4,2.47,3.29,1.53,93.6,93.9,2257.0,-1.34,53.79,5.57,6.7,-0.81,1.36,L,R,strike,4.0
pitch407.mp4,0.17,2.58,3.33,1.51,92.3,92.7,2198.0,-1.08,53.72,6.62,6.8,-0.53,1.64,L,R,strike,5.0
pitch409.mp4,0.23,2.02,3.85,1.85,92.3,91.5,2271.0,0.98,54.7,6.08,5.8,0.48,1.59,L,L,strike,8.0
pitch410.mp4,0.34,2.62,3.52,1.48,93.9,93.1,2156.0,-2.41,54.72,6.11,5.8,-0.16,1.09,R,R,strike,6.0
pitch411.mp4,-0.81,2.24,3.24,1.52,93.5,93.1,2458.0,-1.78,54.32,5.64,6.2,-0.52,0.94,L,R,strike,4.0
pitch412.mp4,-0.33,3.3,3.56,1.66,94.3,94.1,2510.0,-2.08,54.04,5.47,6.5,-1.26,1.34,L,R,strike,1.0
pitch413.mp4,-0.63,2.95,3.15,1.43,94.0,94.5,2123.0,-2.11,53.98,5.81,6.5,-0.66,1.4,R,R,strike,1.0
pitch414.mp4,-0.33,1.65,3.35,1.68,95.0,97.2,2166.0,-1.96,52.75,5.2,7.7,-0.41,1.42,L,R,strike,7.0
pitch416.mp4,0.34,1.5,2.9,1.4,101.6,102.4,2634.0,-2.07,53.34,6.2,7.2,-0.81,1.45,R,R,strike,9.0
pitch419.mp4,1.59,2.04,3.07,1.37,94.2,94.5,2565.0,-2.11,53.99,5.67,6.5,-0.8,1.2,L,R,ball,14.0
pitch420.mp4,-0.15,1.67,3.16,1.46,93.3,93.6,2335.0,-0.83,53.83,5.76,6.7,-0.54,1.52,R,R,strike,8.0
pitch422.mp4,-0.22,2.89,3.21,1.34,95.2,95.6,2287.0,3.41,53.78,5.21,6.7,1.23,0.82,L,L,strike,2.0
pitch423.mp4,0.02,1.64,3.43,1.73,88.6,88.0,2210.0,1.8,54.44,6.34,6.1,0.69,1.69,L,L,strike,8.0
pitch426.mp4,0.69,3.3,3.48,1.75,94.5,95.7,2059.0,-1.71,53.6,6.44,6.9,-0.4,1.43,L,R,strike,3.0
pitch427.mp4,1.17,2.1,3.51,1.7,96.5,96.8,2536.0,-1.81,53.8,5.89,6.7,-0.61,1.63,R,R,ball,14.0
pitch428.mp4,0.49,1.38,3.44,1.51,93.2,93.3,2262.0,1.6,53.87,5.69,6.6,0.81,1.37,L,L,ball,14.0
pitch429.mp4,1.73,2.66,3.87,1.74,93.1,93.1,2241.0,-2.24,54.05,5.48,6.5,-0.99,1.01,L,R,ball,14.0
pitch432.mp4,1.52,3.06,3.51,1.62,90.0,89.7,1939.0,2.69,54.42,5.48,6.1,0.95,0.85,R,L,ball,12.0
pitch433.mp4,-0.6,2.09,3.32,1.83,97.7,97.4,2499.0,-1.97,54.16,6.41,6.3,-0.56,1.56,L,R,strike,7.0
pitch435.mp4,-1.33,2.82,3.6,1.69,94.4,94.2,2332.0,-2.33,53.98,5.85,6.5,-0.81,1.53,R,R,ball,11.0
pitch438.mp4,-0.11,1.62,3.53,1.6,95.4,96.8,2362.0,-2.13,53.22,5.65,7.3,-1.07,1.4,R,R,strike,8.0
pitch439.mp4,0.29,3.59,3.18,1.44,91.0,91.4,2317.0,1.25,54.15,6.61,6.3,0.12,1.37,R,L,ball,12.0
pitch440.mp4,0.17,2.59,3.2,1.46,93.9,93.7,2360.0,-1.27,54.13,5.56,6.4,-0.48,1.45,L,R,strike,5.0
pitch441.mp4,0.61,1.98,3.7,1.69,93.8,94.8,2371.0,-1.44,53.69,5.92,6.8,-0.76,1.37,R,R,strike,9.0
pitch443.mp4,0.02,3.98,3.47,1.64,94.0,94.3,2475.0,-2.67,53.7,5.78,6.8,-0.33,1.65,R,R,ball,12.0
pitch444.mp4,-0.71,1.38,3.19,1.48,90.4,91.7,2160.0,2.03,53.56,6.57,6.9,0.44,1.45,R,L,strike,7.0
pitch445.mp4,-0.03,2.8,3.2,1.57,91.7,92.0,2249.0,-1.45,54.35,5.68,6.1,-0.16,1.45,R,R,strike,2.0
pitch446.mp4,-0.92,3.05,3.63,1.56,93.4,94.4,2269.0,1.65,53.51,6.11,7.0,0.31,1.62,R,L,ball,11.0
pitch449.mp4,-0.11,1.92,3.33,1.56,93.6,94.8,2292.0,-1.17,53.28,5.23,7.2,-0.8,1.57,R,R,strike,8.0
pitch450.mp4,-0.48,3.55,3.44,1.81,90.9,90.9,2650.0,-1.57,54.36,6.26,6.1,-0.47,1.41,R,R,strike,1.0
pitch455.mp4,1.59,2.44,3.52,1.61,94.6,96.1,2312.0,-2.48,53.26,4.76,7.2,-0.88,1.23,L,R,ball,14.0
pitch458.mp4,-0.79,1.51,3.26,1.59,91.7,91.8,2449.0,-2.17,54.03,5.66,6.5,-1.24,1.29,L,R,strike,7.0
pitch460.mp4,0.04,1.45,3.68,1.71,92.0,92.2,2372.0,-2.06,54.37,5.71,6.1,-0.94,1.0,L,R,ball,14.0
pitch462.mp4,-1.17,1.81,3.37,1.66,98.1,97.6,2468.0,-2.22,54.26,6.09,6.2,-0.97,1.49,L,R,ball,13.0
pitch463.mp4,-0.65,1.79,3.4,1.58,92.0,91.1,2392.0,0.72,54.53,5.99,6.0,0.33,1.75,R,L,strike,7.0
pitch465.mp4,0.94,0.98,3.58,1.66,96.4,100.2,2528.0,-1.48,52.24,6.02,8.3,0.12,1.61,L,R,ball,14.0
pitch469.mp4,-0.65,2.56,3.55,1.59,93.7,93.2,2139.0,-1.02,54.53,6.43,6.0,-0.5,1.16,L,R,strike,4.0
pitch472.mp4,1.56,5.27,3.58,1.72,96.9,95.7,2532.0,1.09,54.48,5.42,6.0,0.64,1.64,R,L,ball,12.0
pitch474.mp4,1.62,2.7,3.62,1.67,93.2,94.3,2234.0,-2.76,53.43,5.21,7.1,-0.44,1.4,R,R,ball,12.0
pitch475.mp4,-0.3,4.84,3.32,1.48,93.4,94.0,1978.0,-2.71,53.88,5.88,6.6,-0.14,1.3,L,R,ball,11.0
pitch476.mp4,-0.11,1.61,3.32,1.45,96.8,96.7,2565.0,-1.42,54.22,5.95,6.3,-0.47,1.61,R,R,strike,8.0
pitch478.mp4,1.49,1.05,3.59,1.73,97.4,97.8,2477.0,-0.28,53.82,6.37,6.7,-0.34,1.29,L,R,ball,14.0
pitch479.mp4,0.22,2.48,2.97,1.33,91.3,91.2,2135.0,3.22,53.99,5.12,6.5,1.12,0.77,R,L,strike,2.0
pitch480.mp4,0.3,4.53,3.66,1.72,95.4,94.5,2349.0,-0.74,54.58,6.42,5.9,-0.42,1.46,L,R,ball,12.0
pitch482.mp4,-0.51,2.02,3.42,1.63,93.7,94.4,2208.0,-1.3,53.56,6.55,6.9,-0.48,1.63,L,R,strike,7.0
pitch483.mp4,-0.54,2.63,3.5,1.57,92.9,93.5,2299.0,2.83,53.72,5.66,6.8,0.78,1.47,R,L,strike,4.0
pitch484.mp4,-0.24,3.85,3.09,1.51,94.1,93.0,2257.0,-3.0,54.59,6.03,5.9,-0.25,1.28,R,R,ball,11.0
pitch486.mp4,-0.3,1.37,3.53,1.69,92.9,92.8,2317.0,2.27,53.87,4.81,6.6,1.2,1.06,R,L,ball,13.0
pitch487.mp4,-0.41,2.21,3.43,1.55,95.2,96.2,2285.0,-3.29,53.53,5.15,7.0,-1.02,1.04,L,R,strike,4.0
pitch488.mp4,-0.04,2.68,3.26,1.44,92.4,92.9,2376.0,-4.22,53.88,4.16,6.6,-0.72,0.59,L,R,strike,5.0
pitch489.mp4,-0.83,2.29,3.42,1.76,95.7,95.8,2189.0,2.37,54.13,5.77,6.4,0.46,1.44,L,L,strike,13.0
pitch491.mp4,0.22,2.28,3.27,1.63,92.1,91.9,2439.0,-3.39,54.28,5.72,6.2,-0.08,1.04,L,R,strike,5.0
pitch493.mp4,-1.56,3.47,3.17,1.43,95.0,95.6,2147.0,-1.73,53.59,6.55,6.9,-0.76,1.23,L,R,ball,11.0
pitch495.mp4,0.73,1.27,3.29,1.52,91.9,90.8,2153.0,-1.36,54.62,6.05,5.9,-0.76,1.48,R,R,ball,14.0
pitch497.mp4,-0.34,2.34,3.4,1.61,94.4,93.9,2172.0,-2.55,54.28,5.67,6.2,-0.53,1.43,L,R,strike,4.0
pitch498.mp4,-0.91,1.34,3.53,1.55,96.1,96.1,2432.0,2.55,53.95,5.39,6.5,0.18,1.37,L,L,ball,13.0
pitch500.mp4,-0.19,4.68,3.24,1.36,93.2,92.8,2350.0,0.49,54.26,5.82,6.2,0.25,1.65,R,L,ball,11.0
pitch501.mp4,-0.38,1.73,3.19,1.5,92.5,93.4,2240.0,1.69,53.87,5.91,6.6,0.79,1.23,L,L,strike,7.0
pitch502.mp4,-0.63,2.34,3.16,1.55,91.8,92.4,2185.0,1.88,53.75,6.09,6.8,0.24,1.59,L,L,strike,4.0
pitch504.mp4,-1.72,4.07,3.22,1.57,92.5,92.1,2273.0,-0.58,54.66,5.84,5.8,-0.39,1.34,L,R,ball,11.0
pitch505.mp4,0.04,1.65,3.45,1.46,89.9,89.0,2248.0,1.63,54.39,6.39,6.1,0.48,1.61,L,L,strike,8.0
pitch506.mp4,-1.19,3.59,3.2,1.43,94.3,94.9,2235.0,-2.79,54.05,5.85,6.4,-0.57,1.14,L,R,ball,11.0
pitch507.mp4,-1.45,2.44,3.33,1.38,94.6,94.3,2090.0,0.89,54.35,6.12,6.2,0.6,1.42,R,L,ball,11.0
pitch509.mp4,0.51,3.35,3.59,1.67,93.7,94.1,2160.0,-1.83,54.01,5.84,6.5,-0.32,1.33,R,R,strike,3.0
pitch510.mp4,-1.0,1.88,3.32,1.67,91.0,91.3,2014.0,0.84,54.06,6.24,6.4,1.43,1.16,R,L,ball,13.0
pitch511.mp4,-1.74,2.71,3.26,1.58,92.5,92.4,2127.0,-1.43,54.3,5.82,6.2,-0.81,1.3,L,R,ball,11.0
pitch512.mp4,-0.76,3.08,3.39,1.72,87.2,86.3,2122.0,-3.04,54.96,5.94,5.5,-0.52,1.26,R,R,strike,1.0
pitch514.mp4,-0.08,2.11,3.6,1.67,92.2,91.4,2302.0,-0.13,54.56,6.37,5.9,-0.6,1.62,R,R,strike,8.0
pitch515.mp4,-0.97,3.53,3.3,1.61,91.5,91.2,2421.0,2.06,54.48,6.11,6.0,0.51,1.6,R,L,ball,11.0
pitch516.mp4,0.27,1.83,3.7,1.81,92.5,92.7,2332.0,-3.45,54.21,5.03,6.3,-0.98,0.95,L,R,strike,8.0
pitch517.mp4,0.22,1.72,3.64,1.72,92.7,92.9,2133.0,-1.21,54.07,5.99,6.4,-0.38,1.04,L,R,strike,8.0
pitch518.mp4,0.27,2.1,3.69,1.76,97.7,98.9,2293.0,-2.59,53.36,5.75,7.1,-0.73,1.38,L,R,strike,8.0
pitch521.mp4,-0.32,2.76,3.46,1.65,94.7,93.7,2037.0,2.33,55.03,5.46,5.5,1.13,1.06,R,L,strike,4.0
pitch522.mp4,-0.35,4.18,3.42,1.51,95.3,95.5,2358.0,-2.66,54.24,5.93,6.3,-0.14,1.11,L,R,ball,11.0
pitch523.mp4,-1.12,0.47,3.76,1.74,95.6,97.5,2495.0,2.14,53.01,6.05,7.5,0.98,1.4,R,L,ball,13.0
pitch527.mp4,0.6,1.82,3.4,1.6,95.4,95.8,2350.0,-1.09,53.9,5.63,6.6,-0.71,1.46,R,R,strike,9.0
pitch528.mp4,-1.39,2.61,3.42,1.58,93.9,94.0,2123.0,-2.11,54.14,5.79,6.4,-0.72,1.35,L,R,ball,11.0
pitch529.mp4,-0.29,0.89,3.19,1.5,98.1,96.9,2387.0,2.74,54.25,5.87,6.3,1.17,1.51,R,L,ball,13.0
pitch530.mp4,-0.57,1.63,3.35,1.61,91.6,93.8,1872.0,1.03,53.0,5.83,7.5,0.17,1.54,L,L,strike,7.0
pitch531.mp4,-0.39,3.85,3.56,1.65,92.7,92.8,2212.0,1.59,54.16,6.64,6.3,0.83,1.74,L,L,ball,11.0
pitch532.mp4,-0.6,3.19,3.44,1.63,92.0,92.7,2464.0,-1.99,54.02,5.69,6.5,-0.18,0.88,L,R,strike,1.0
pitch533.mp4,1.09,2.73,3.44,1.61,94.9,97.0,2250.0,2.98,53.35,5.74,7.2,0.63,0.79,R,L,ball,12.0
pitch534.mp4,-0.54,2.97,3.16,1.72,93.0,94.4,2310.0,-1.91,54.05,6.15,6.5,-0.64,1.1,L,R,strike,1.0
pitch536.mp4,0.56,2.74,3.52,1.64,92.4,91.8,2013.0,-0.54,54.34,6.23,6.2,-0.77,0.92,R,R,strike,6.0
pitch539.mp4,-1.41,2.7,3.21,1.63,89.9,90.5,2107.0,-2.2,53.96,4.94,6.5,-0.7,0.96,L,R,ball,11.0
pitch540.mp4,-0.98,1.25,3.6,1.85,97.0,98.0,2289.0,1.61,53.37,5.95,7.1,0.33,1.51,L,L,ball,13.0
pitch541.mp4,0.97,1.91,3.24,1.53,96.5,96.7,2347.0,-1.42,53.72,6.18,6.8,-0.42,1.51,R,R,ball,14.0
pitch543.mp4,1.25,1.27,3.34,1.52,97.9,98.8,2366.0,-1.7,53.62,6.0,6.9,-0.65,1.37,R,R,ball,14.0
pitch546.mp4,1.88,2.59,3.31,1.56,88.5,89.3,1950.0,3.6,53.49,5.3,7.0,0.99,1.05,R,L,ball,12.0
pitch549.mp4,-0.71,3.2,3.0,1.36,90.9,90.7,2359.0,-2.17,54.39,5.68,6.1,-0.71,1.37,L,R,ball,11.0
pitch552.mp4,0.71,2.48,3.77,1.75,96.2,95.1,2622.0,-1.35,54.46,6.21,6.0,-0.5,1.78,R,R,strike,6.0
pitch553.mp4,0.66,2.46,3.46,1.61,90.9,91.5,2213.0,1.51,54.0,5.72,6.5,0.73,1.18,R,L,strike,6.0
pitch555.mp4,-0.56,3.92,3.2,1.51,98.4,98.0,2280.0,-1.29,54.44,6.52,6.1,-0.81,1.4,R,R,ball,11.0
pitch557.mp4,1.63,1.74,3.44,1.65,92.8,93.6,1976.0,-1.36,53.67,6.55,6.8,-0.59,1.27,L,R,ball,14.0
pitch558.mp4,-0.23,3.23,3.27,1.57,96.4,99.1,2724.0,-1.4,52.81,6.04,7.7,0.14,1.48,R,R,strike,2.0
pitch561.mp4,-0.33,1.19,3.04,1.35,93.4,92.7,2425.0,-1.45,54.27,5.69,6.2,-0.66,1.5,L,R,ball,13.0
pitch562.mp4,-1.21,1.64,3.05,1.39,91.1,91.4,2141.0,2.36,53.72,6.35,6.8,0.6,1.12,L,L,ball,13.0
pitch563.mp4,-1.18,1.9,3.04,1.55,91.3,91.3,2161.0,2.15,53.92,6.06,6.6,0.36,1.53,L,L,ball,13.0
pitch568.mp4,-0.36,1.85,3.55,1.79,91.2,91.2,2422.0,-3.36,54.13,5.42,6.4,-0.46,1.45,R,R,strike,7.0
pitch570.mp4,0.32,2.41,3.35,1.6,93.5,93.1,2244.0,1.65,54.13,6.14,6.4,0.94,1.39,R,L,strike,6.0
pitch571.mp4,0.01,2.16,3.57,1.75,94.0,96.6,2610.0,-2.09,52.72,4.35,7.8,-1.15,0.98,L,R,strike,8.0
pitch573.mp4,-0.39,3.27,3.6,1.69,90.7,90.7,2254.0,1.89,54.27,5.48,6.2,0.59,1.48,R,L,strike,1.0
pitch575.mp4,-0.73,1.84,3.15,1.53,96.9,96.7,2634.0,-1.86,54.08,5.48,6.4,-0.24,1.49,L,R,strike,7.0
pitch577.mp4,1.14,1.08,3.46,1.62,90.9,92.6,2238.0,-1.49,53.16,6.48,7.3,-0.16,1.68,R,R,ball,14.0
pitch580.mp4,-0.53,1.92,3.25,1.56,96.6,99.0,2550.0,2.38,52.81,6.01,7.7,0.75,1.47,R,L,strike,7.0
pitch582.mp4,-1.71,2.29,3.33,1.58,91.2,91.1,1807.0,0.97,54.29,6.16,6.2,0.65,1.39,R,L,ball,13.0
pitch583.mp4,-0.72,3.19,3.47,1.62,87.3,89.0,2169.0,-2.39,53.36,4.95,7.1,-0.4,0.98,L,R,strike,1.0
pitch585.mp4,-1.13,3.52,3.37,1.43,93.7,94.7,2558.0,-2.85,53.93,5.89,6.6,-0.76,1.25,L,R,ball,11.0
pitch586.mp4,1.14,1.56,3.32,1.55,90.6,90.2,2401.0,-3.22,53.99,5.7,6.5,-0.09,1.19,R,R,ball,14.0
pitch587.mp4,0.76,1.86,3.4,1.62,95.7,96.8,2158.0,-2.11,53.62,5.55,6.9,-0.81,1.39,R,R,strike,9.0
pitch588.mp4,-0.78,3.07,3.22,1.51,92.8,92.6,2348.0,2.4,53.84,5.93,6.7,0.93,1.58,R,L,strike,1.0
pitch590.mp4,0.48,1.42,3.53,1.61,97.3,97.7,2344.0,-1.37,53.81,6.35,6.7,-0.7,1.45,L,R,ball,14.0
pitch594.mp4,0.5,2.81,3.46,1.46,94.6,95.1,2264.0,-2.29,53.9,5.79,6.6,-0.77,1.29,L,R,strike,6.0
pitch595.mp4,-0.62,3.8,3.28,1.54,94.5,94.6,2210.0,-1.3,54.13,5.69,6.4,-0.52,1.41,L,R,ball,11.0
pitch596.mp4,0.42,3.96,3.27,1.48,94.0,94.1,2291.0,-1.34,54.03,6.52,6.5,-0.62,1.45,R,R,ball,12.0
pitch600.mp4,0.62,2.4,3.48,1.62,93.1,94.9,2331.0,-2.27,53.32,5.8,7.2,-0.93,1.04,L,R,strike,6.0
pitch602.mp4,1.35,3.23,3.58,1.73,92.0,91.9,2238.0,1.64,54.14,6.57,6.4,0.53,1.82,R,L,ball,12.0
pitch603.mp4,-0.33,3.69,3.57,1.75,90.5,90.7,2188.0,3.66,53.51,3.4,7.0,1.31,0.32,R,L,strike,1.0
pitch606.mp4,-0.37,2.59,3.04,1.19,97.4,97.8,2587.0,-1.43,53.7,5.59,6.8,-0.67,1.63,R,R,strike,1.0
pitch608.mp4,0.55,1.61,3.23,1.44,95.7,95.3,2368.0,-0.87,54.86,6.35,5.6,-0.24,1.17,R,R,strike,9.0
pitch610.mp4,0.38,1.3,3.31,1.55,96.6,97.9,2568.0,-3.12,53.33,5.2,7.2,-0.48,1.56,R,R,ball,14.0
pitch611.mp4,-1.06,3.37,3.34,1.6,94.3,96.1,2360.0,-2.24,53.13,5.23,7.4,-0.45,1.2,L,R,ball,11.0
pitch613.mp4,-0.37,1.58,3.55,1.67,93.0,92.8,2383.0,2.41,53.98,5.79,6.5,0.71,1.2,L,L,strike,7.0
pitch614.mp4,0.33,3.89,3.37,1.5,93.0,93.1,2032.0,2.01,54.16,6.28,6.3,0.95,1.05,R,L,ball,12.0
pitch615.mp4,0.71,3.18,3.68,1.86,91.2,90.7,2184.0,-0.91,54.44,6.94,6.1,-0.18,1.6,R,R,strike,3.0
pitch617.mp4,-0.53,1.28,3.21,1.41,96.5,99.0,2278.0,3.05,52.85,5.2,7.7,0.72,0.63,L,L,ball,13.0
pitch618.mp4,-0.1,3.08,3.27,1.45,95.1,94.2,2203.0,-2.4,54.64,6.14,5.9,-0.8,1.4,L,R,strike,2.0
pitch619.mp4,1.15,3.79,3.09,1.35,90.2,88.9,2310.0,1.31,54.77,5.73,5.7,0.7,1.53,R,L,ball,12.0
pitch621.mp4,1.1,2.31,3.61,1.63,89.4,90.0,1962.0,2.0,54.05,5.36,6.4,0.64,1.23,R,L,ball,14.0
pitch624.mp4,-0.39,2.07,3.76,1.75,93.9,93.8,2566.0,0.44,54.01,5.77,6.5,0.73,1.86,R,L,strike,7.0
